0.817658182,0.128219604,2
0.944280185,0.191305412,2
0.836901052,0.212978461,2
0.787934884,0.156369208,2
0.811990251,0.15479315,2
0.895352357,0.063312118,2
0.852715001,0.068610319,2
0.89729671,0.049851611,2
0.844617166,0.063964387,2
1,0.134750498,2
0.733114731,0.039877502,2
0.813435845,0.290801613,2
0.834754929,0.192876076,2
0.845904533,0.010454586,2
0.933756991,0.0697964,2
0.854272788,0.137863995,2
0.832784836,0.033510762,2
0.84457736,0.114941932,2
0.888467902,0.215734208,2
0.795857637,0.13417983,2
0.869142655,0.140460427,2
0.739581634,0.079737112,2
0.835103838,0.108718063,2
0.779637757,0.056993042,2
0.798207762,0.168500377,2
0.168388734,0.757033315,3
0.247800946,0.758244886,3
0.276971911,0.693610662,3
0.266685993,0.866230294,3
0.195213519,0.806105004,3
0.165060771,0.859952469,3
0.118783231,0.892928071,3
0.205069572,0.720819111,3
0.259119647,0.83651762,3
0.175540688,0.793898735,3
0.186313376,0.85414553,3
0.237063392,0.866716816,3
0.252978236,0.848050253,3
0.106385561,0.741591607,3
0.210304031,0.786507762,3
0.210038904,0.811894592,3
0.1877393,1,3
0.254833421,0.874445571,3
0.174045748,0.945545548,3
0.144352395,0.821666125,3
0.215192482,0.80849489,3
0.22700469,0.834577578,3
0.183473323,0.760427907,3
0.248620857,0.875419379,3
0.099887169,0.784483626,3
0.128366242,0.705457951,3
0,0.851323573,3
0.230964452,0.692789398,3
0.1337582,0.674870447,3
0.181184031,0.813471692,3
0.26231984,0.732928517,3
0.200731434,0.735539743,3
0.169145519,0.784202968,3
0.142920379,0.762954397,3
0.182003808,0.780249457,3
0.236204012,0.812409544,3
0.10000086,0.71878546,3
0.193059948,0.715165308,3
0.247738403,0.658283382,3
0.106140574,0.76936623,3
0.240473936,0.837899521,3
0.24136548,0.749088035,3
0.140756561,0.827309165,3
0.100755722,0.829842869,3
0.225291346,0.859116679,3
0.249400648,0.859027457,3
0.234662045,0.749960381,3
0.246482296,0.739042333,3
0.121475691,0.797872863,3
0.234977599,0.751519341,3
0.290822769,0.083461887,4
0.286137617,0.101208529,4
0.203567375,0.182308742,4
0.170000699,0.009276664,4
0.230283214,0.160165606,4
0.155273097,0.09424095,4
0.189417791,0.21629064,4
0.163358902,0.089227448,4
0.204239011,0.145321538,4
0.269973625,0.083896892,4
0.245173016,0.100535967,4
0.270953943,0.127923969,4
0.138662722,0.129961013,4
0.209008941,0.110722897,4
0.134251536,0.218159523,4
0.222186335,0.180583789,4
0.218385898,0.265395958,4
0.28076867,0.126808786,4
0.268101979,0.214150451,4
0.23943646,0.008401332,4
0.164990969,0.186325279,4
0.166859958,0.168971822,4
0.065595807,0.120512545,4
0.16863959,0.190020893,4
0.097755027,0.201867254,4
0.257214142,0.212004156,4
0.255421879,0.172112508,4
0.206340758,0.183893716,4
0.173131963,0.101026078,4
0.206647771,0.07365498,4
0.300611112,0.127438022,4
0.284162573,0.156954234,4
0.168630748,0.206632039,4
0.208276866,0.093454743,4
0.125436767,0.113019311,4
0.223208402,0.338140723,4
0.244953503,0.104368694,4
0.255300067,0.269630407,4
0.099039061,0.207295211,4
0.229885564,0.108578874,4
0.141908408,0.137905375,4
0.173251046,0.130847091,4
0.248099451,0.175602353,4
0.216618946,0.233583053,4
0.186928872,0.038389893,4
0.236448444,0.27635203,4
0.302504552,0.195378711,4
0.157379912,0.109157363,4
0.1106798,0.136640921,4
0.122753798,0.164300029,4
0.537845869,0.624018576,5
0.595986655,0.438979173,5
0.588877575,0.531281657,5
0.495756085,0.522951316,5
0.510459844,0.57304603,5
0.56596893,0.503964584,5
0.526544387,0.309566582,5
0.59184425,0.414373599,5
0.474670529,0.503036752,5
0.549126275,0.486531919,5
0.537342706,0.597318181,5
0.608267141,0.561175262,5
0.432333011,0.502068295,5
0.518858529,0.475162327,5
0.522248686,0.369143977,5
0.368292648,0.590865492,5
0.599027485,0.478489547,5
0.699364139,0.369304846,5
0.503887615,0.497938109,5
0.537258489,0.476470159,5
0.488949648,0.43271253,5
0.543511186,0.501823181,5
0.494398394,0.423798071,5
0.512269049,0.382171359,5
0.622811552,0.355767546,5
0.464357726,0.44613533,5
0.481797596,0.429024497,5
0.513931439,0.498384449,5
0.51029634,0.372122896,5
0.611317136,0.456246016,5
0.64936288,0.37196144,5
0.455939972,0.587393817,5
0.477610916,0.462177169,5
0.552262263,0.54947022,5
0.494342319,0.501945426,5
0.646894148,0.528828553,5
0.623950386,0.394766779,5
0.554739495,0.551507424,5
0.555036346,0.564178927,5
0.497061222,0.3348077,5
0.567891282,0.458309274,5
0.591272944,0.427400521,5
0.527909489,0.479952283,5
0.642734633,0.414523215,5
0.561913421,0.487914316,5
0.511733474,0.508584169,5
0.542652807,0.485683269,5
0.589290318,0.462087876,5
0.493219938,0.385980874,5
0.513317683,0.473520236,5
